"subject","response","rt","task","bade_condition","prompt_type","scenario_trial"
"h58q7r1",0,12179,"BADE","negative","true_",3
"h58q7r1",0,2482,"BADE","negative","lure",3
"h58q7r1",2,9713,"BADE","negative","lure",1
"h58q7r1",2,5286,"BADE","negative","lure",1
"h58q7r1",2,4806,"BADE","negative","true_",1
"h58q7r1",0,2925,"BADE","negative","absurd",1
"h58q7r1",0,5295,"BADE","negative","lure",2
"h58q7r1",2,4678,"BADE","negative","true_",2
"h58q7r1",2,4424,"BADE","negative","lure",2
"h58q7r1",0,2031,"BADE","negative","absurd",2
"h58q7r1",0,3305,"BADE","negative","lure",3
"h58q7r1",0,3727,"BADE","negative","absurd",3
"h58q7r1",2,4589,"BADE","negative","true_",3
"h58q7r1",4,3455,"BADE","negative","lure",3
"h58q7r1",0,9638,"BADE","positive","lure",1
"h58q7r1",0,4748,"BADE","positive","lure",1
"h58q7r1",0,6471,"BADE","positive","true_",1
"h58q7r1",0,2999,"BADE","positive","absurd",1
"h58q7r1",2,6531,"BADE","positive","lure",2
"h58q7r1",2,2902,"BADE","positive","true_",2
"h58q7r1",0,2054,"BADE","positive","lure",2
"h58q7r1",0,1867,"BADE","positive","absurd",2
"h58q7r1",0,5270,"BADE","positive","lure",3
"h58q7r1",0,2654,"BADE","positive","absurd",3
"h58q7r1",4,4409,"BADE","positive","true_",3
"h58q7r1",0,2453,"BADE","positive","lure",3
"h58q7r1",4,7537,"BADE","negative","lure",1
"h58q7r1",2,4371,"BADE","negative","lure",1
"h58q7r1",2,3599,"BADE","negative","true_",1
"h58q7r1",0,3336,"BADE","negative","absurd",1
"h58q7r1",2,9937,"BADE","negative","lure",2
"h58q7r1",2,3592,"BADE","negative","true_",2
"h58q7r1",0,2594,"BADE","negative","lure",2
"h58q7r1",0,1950,"BADE","negative","absurd",2
"h58q7r1",2,9876,"BADE","negative","lure",3
"h58q7r1",0,3142,"BADE","negative","absurd",3
"h58q7r1",4,2234,"BADE","negative","true_",3
"h58q7r1",0,3651,"BADE","negative","lure",3
"h58q7r1",2,5116,"BADE","positive","lure",1
"h58q7r1",2,2459,"BADE","positive","lure",1
"h58q7r1",4,2534,"BADE","positive","true_",1
"h58q7r1",0,3314,"BADE","positive","absurd",1
"h58q7r1",2,3726,"BADE","positive","lure",2
"h58q7r1",4,2646,"BADE","positive","true_",2
"h58q7r1",2,2384,"BADE","positive","lure",2
