"subject","bade_condition","prompt_type","scenario_trial","response_mean","rt_mean","D","N","P","stai_score","MSS","skipped"
"o95cp6k","positive","absurd",1,0.666666666666667,3.56216666666667,0,3,0,37,3,0
"o95cp6k","positive","absurd",2,0.333333333333333,2.62741666666667,0,3,0,37,3,0
"o95cp6k","positive","absurd",3,0.416666666666667,6.88325,0,3,0,37,3,0
"o95cp6k","positive","lure",1,3.125,3.89291666666667,0,3,0,37,3,0
"o95cp6k","positive","lure",2,3.04166666666667,4.55916666666667,0,3,0,37,3,0
"o95cp6k","positive","lure",3,1.45833333333333,3.51733333333333,0,3,0,37,3,0
"o95cp6k","positive","true_",1,2.75,11.7303333333333,0,3,0,37,3,0
"o95cp6k","positive","true_",2,3.16666666666667,3.49525,0,3,0,37,3,0
"o95cp6k","positive","true_",3,4.75,2.94325,0,3,0,37,3,0
"obdodxw","negative","true_",1,3.66666666666667,8.19325,9,7,11,55,27,24
"obdodxw","negative","lure",1,4,6.18675,9,7,11,55,27,24
"obdodxw","negative","absurd",1,4.08333333333333,4.4985,9,7,11,55,27,24
"obdodxw","positive","true_",2,4,4.613,9,7,11,55,27,23
"obdodxw","positive","lure",2,5,4.861,9,7,11,55,27,23
"obdodxw","positive","lure",1,3.70833333333333,6.46066666666667,9,7,11,55,27,23
"obdodxw","positive","true_",1,3.41666666666667,7.053,9,7,11,55,27,23
"obdodxw","positive","absurd",1,3.91666666666667,7.62558333333333,9,7,11,55,27,23
"obdodxw","positive","absurd",2,2,7.12,9,7,11,55,27,23
"ow0dwd2","negative","absurd",1,0.583333333333333,2.86525,0,4,1,32,5,8
"ow0dwd2","negative","lure",3,1.9,2.676,0,4,1,32,5,8
"ow0dwd2","negative","absurd",3,0,2.3428,0,4,1,32,5,8
"ow0dwd2","negative","true_",3,5.4,4.927,0,4,1,32,5,8
"ow0dwd2","negative","absurd",2,0.181818181818182,2.39436363636364,0,4,1,32,5,8
"ow0dwd2","negative","true_",2,4.63636363636364,8.12045454545454,0,4,1,32,5,8
"ow0dwd2","negative","lure",2,1.31818181818182,2.73822727272727,0,4,1,32,5,8
"ow0dwd2","negative","lure",1,2.875,2.54833333333333,0,4,1,32,5,8
"ow0dwd2","negative","true_",1,3.08333333333333,5.293,0,4,1,32,5,8
"ow0dwd2","positive","lure",1,3.29166666666667,2.70670833333333,0,4,1,32,5,8
"ow0dwd2","positive","absurd",1,0.5,3.13716666666667,0,4,1,32,5,8
"ow0dwd2","positive","absurd",2,0.272727272727273,2.37663636363636,0,4,1,32,5,8
"ow0dwd2","positive","lure",3,0.7,2.5602,0,4,1,32,5,8
"ow0dwd2","positive","absurd",3,0,2.2086,0,4,1,32,5,8
"ow0dwd2","positive","true_",1,2.16666666666667,5.9635,0,4,1,32,5,8
"ow0dwd2","positive","lure",2,1.81818181818182,2.59868181818182,0,4,1,32,5,8
"ow0dwd2","positive","true_",2,4.18181818181818,6.03809090909091,0,4,1,32,5,8
"ow0dwd2","positive","true_",3,5.2,8.5062,0,4,1,32,5,8
"oyxn1ev","negative","absurd",3,0,2.92433333333333,0,0,0,20,0,0
"oyxn1ev","negative","lure",1,2.79166666666667,6.12358333333333,0,0,0,20,0,0
"oyxn1ev","negative","lure",2,2.66666666666667,3.82629166666667,0,0,0,20,0,0
"oyxn1ev","negative","lure",3,1.58333333333333,4.880875,0,0,0,20,0,0
"oyxn1ev","negative","true_",1,1.25,3.77966666666667,0,0,0,20,0,0
"oyxn1ev","negative","true_",2,2.41666666666667,4.32575,0,0,0,20,0,0
"oyxn1ev","negative","true_",3,4.33333333333333,3.52283333333333,0,0,0,20,0,0
"oyxn1ev","negative","absurd",1,0.25,5.069,0,0,0,20,0,0
"oyxn1ev","negative","absurd",2,0.166666666666667,5.13083333333333,0,0,0,20,0,0
"oyxn1ev","positive","true_",3,5.33333333333333,3.57783333333333,0,0,0,20,0,0
"oyxn1ev","positive","true_",2,4.16666666666667,3.35633333333333,0,0,0,20,0,0
"oyxn1ev","positive","absurd",1,0.833333333333333,4.83708333333333,0,0,0,20,0,0
"oyxn1ev","positive","true_",1,3.16666666666667,4.21483333333333,0,0,0,20,0,0
"oyxn1ev","positive","absurd",2,0.666666666666667,4.54475,0,0,0,20,0,0
"oyxn1ev","positive","lure",3,0.791666666666667,4.4655,0,0,0,20,0,0
"oyxn1ev","positive","lure",1,2.08333333333333,5.56541666666667,0,0,0,20,0,0
"oyxn1ev","positive","absurd",3,0.333333333333333,3.35708333333333,0,0,0,20,0,0
"oyxn1ev","positive","lure",2,1.58333333333333,3.9485,0,0,0,20,0,0
"p68nez7","negative","absurd",3,5.09090909090909,2.50290909090909,8,7,13,53,28,2
"p68nez7","negative","lure",1,4.79166666666667,5.234375,8,7,13,53,28,2
"p68nez7","negative","lure",3,4.72727272727273,3.87763636363636,8,7,13,53,28,2
"p68nez7","negative","absurd",2,4.72727272727273,6.21127272727273,8,7,13,53,28,2
"p68nez7","negative","true_",1,4.91666666666667,2.75941666666667,8,7,13,53,28,2
"p68nez7","negative","lure",2,4.86363636363636,5.00509090909091,8,7,13,53,28,2
"p68nez7","negative","absurd",1,5.16666666666667,2.61775,8,7,13,53,28,2
"p68nez7","negative","true_",3,4.90909090909091,5.534,8,7,13,53,28,2
"p68nez7","negative","true_",2,4.90909090909091,5.25072727272727,8,7,13,53,28,2
"p68nez7","positive","lure",2,4.91666666666667,6.101125,8,7,13,53,28,2
"p68nez7","positive","lure",3,5,5.2761,8,7,13,53,28,2
"p68nez7","positive","true_",2,4.83333333333333,3.03908333333333,8,7,13,53,28,2
"p68nez7","positive","true_",3,5,8.5709,8,7,13,53,28,2
"p68nez7","positive","true_",1,4.91666666666667,3.11641666666667,8,7,13,53,28,2
"p68nez7","positive","lure",1,4.70833333333333,3.887125,8,7,13,53,28,2
"p68nez7","positive","absurd",3,4.9,3.713,8,7,13,53,28,2
"p68nez7","positive","absurd",2,5,5.092,8,7,13,53,28,2
"p68nez7","positive","absurd",1,5.16666666666667,2.95191666666667,8,7,13,53,28,2
"p6f09lw","negative","true_",3,5.42857142857143,2.87314285714286,0,2,0,37,2,5
"p6f09lw","negative","lure",3,0.214285714285714,5.67942857142857,0,2,0,37,2,5
"p6f09lw","negative","absurd",1,0.333333333333333,3.78575,0,2,0,37,2,5
"p6f09lw","negative","lure",2,2,4.13133333333333,0,2,0,37,2,5
"p6f09lw","negative","true_",2,3.33333333333333,9.00941666666667,0,2,0,37,2,5
"p6f09lw","negative","lure",1,2.91666666666667,7.01529166666667,0,2,0,37,2,5
"p6f09lw","negative","true_",1,1.33333333333333,4.69891666666667,0,2,0,37,2,5
"p6f09lw","negative","absurd",3,0,2.79471428571429,0,2,0,37,2,5
"p6f09lw","negative","absurd",2,0.166666666666667,3.81291666666667,0,2,0,37,2,5
"p6f09lw","positive","lure",1,3.20833333333333,5.487375,0,2,0,37,2,9
"p6f09lw","positive","lure",3,0.666666666666667,5.6215,0,2,0,37,2,9
"p6f09lw","positive","absurd",1,0,3.76625,0,2,0,37,2,9
"p6f09lw","positive","true_",3,6,3.079,0,2,0,37,2,9
"p6f09lw","positive","true_",1,3.16666666666667,5.327,0,2,0,37,2,9
"p6f09lw","positive","absurd",2,0,3.39683333333333,0,2,0,37,2,9
"p6f09lw","positive","true_",2,4.75,9.73883333333333,0,2,0,37,2,9
"p6f09lw","positive","lure",2,1.41666666666667,3.625,0,2,0,37,2,9
"p6f09lw","positive","absurd",3,0,2.35633333333333,0,2,0,37,2,9
"p6z8v2e","negative","lure",3,0.5625,5.8331875,1,1,0,34,2,5
"p6z8v2e","negative","true_",3,4.375,4.919625,1,1,0,34,2,5
"p6z8v2e","negative","absurd",3,0.25,2.938625,1,1,0,34,2,5
"p6z8v2e","negative","true_",1,1.75,5.62933333333333,1,1,0,34,2,5
"p6z8v2e","negative","true_",2,2.36363636363636,7.15572727272727,1,1,0,34,2,5
"p6z8v2e","negative","lure",2,1.90909090909091,4.22263636363636,1,1,0,34,2,5
"p6z8v2e","negative","absurd",2,0.272727272727273,3.37018181818182,1,1,0,34,2,5
"p6z8v2e","negative","lure",1,2.33333333333333,6.75925,1,1,0,34,2,5
"p6z8v2e","negative","absurd",1,0.583333333333333,4.51483333333333,1,1,0,34,2,5
"p6z8v2e","positive","true_",2,4,8.04441666666667,1,1,0,34,2,2
"p6z8v2e","positive","absurd",1,0.333333333333333,4.82908333333333,1,1,0,34,2,2
"p6z8v2e","positive","lure",1,1.95833333333333,7.01320833333333,1,1,0,34,2,2
"p6z8v2e","positive","true_",3,4.8,3.3907,1,1,0,34,2,2
"p6z8v2e","positive","absurd",3,0,2.5121,1,1,0,34,2,2
"p6z8v2e","positive","lure",3,1.75,6.15455,1,1,0,34,2,2
"p6z8v2e","positive","absurd",2,0.0833333333333333,3.32975,1,1,0,34,2,2
"p6z8v2e","positive","lure",2,1.5,4.141875,1,1,0,34,2,2
"p6z8v2e","positive","true_",1,3.08333333333333,6.72625,1,1,0,34,2,2
"pm34chy","negative","absurd",1,3.25,13.4954166666667,5,5,7,48.8888888888889,17,18
"pm34chy","negative","true_",3,3.33333333333333,5.634,5,5,7,48.8888888888889,17,18
"pm34chy","negative","absurd",3,2.66666666666667,7.36666666666667,5,5,7,48.8888888888889,17,18
"pm34chy","negative","lure",1,3.83333333333333,7.19508333333333,5,5,7,48.8888888888889,17,18
"pm34chy","negative","absurd",2,1.33333333333333,6.244,5,5,7,48.8888888888889,17,18
"pm34chy","negative","lure",3,3.5,9.16816666666667,5,5,7,48.8888888888889,17,18
"pm34chy","negative","true_",1,3.16666666666667,10.254,5,5,7,48.8888888888889,17,18
"pm34chy","negative","true_",2,2.66666666666667,5.28966666666667,5,5,7,48.8888888888889,17,18
"pm34chy","negative","lure",2,4.16666666666667,7.44483333333333,5,5,7,48.8888888888889,17,18
"pm34chy","positive","true_",1,3.83333333333333,98.6925833333333,5,5,7,48.8888888888889,17,17
"pm34chy","positive","true_",3,5.66666666666667,7.18233333333333,5,5,7,48.8888888888889,17,17
"pm34chy","positive","lure",3,1.16666666666667,6.75683333333333,5,5,7,48.8888888888889,17,17
"pm34chy","positive","lure",2,2.375,7.13275,5,5,7,48.8888888888889,17,17
"pm34chy","positive","true_",2,4.25,4.56225,5,5,7,48.8888888888889,17,17
"pm34chy","positive","absurd",3,3.66666666666667,4.526,5,5,7,48.8888888888889,17,17
"pm34chy","positive","lure",1,3.41666666666667,7.21870833333333,5,5,7,48.8888888888889,17,17
"pm34chy","positive","absurd",2,3.75,6.12275,5,5,7,48.8888888888889,17,17
"pm34chy","positive","absurd",1,2.66666666666667,10.6485,5,5,7,48.8888888888889,17,17
"py1qlb8","negative","absurd",1,2.66666666666667,43.3886666666667,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","true_",2,3.33333333333333,4.59275,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","lure",3,4.86363636363636,4.61277272727273,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","lure",1,2.70833333333333,16.7149583333333,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","absurd",3,4.18181818181818,3.98981818181818,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","true_",1,2.25,5.50908333333333,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","absurd",2,3.66666666666667,20.8310833333333,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","lure",2,3.54166666666667,4.68704166666667,2,8,10,52.2222222222222,20,1
"py1qlb8","negative","true_",3,4.45454545454545,10.924,2,8,10,52.2222222222222,20,1
"py1qlb8","positive","absurd",1,1.91666666666667,5.38041666666667,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","absurd",2,4.16666666666667,6.96533333333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","true_",3,5.16666666666667,3.22583333333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","lure",1,2.125,13.9924583333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","true_",2,4.08333333333333,3.60858333333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","true_",1,2.5,7.02158333333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","lure",2,3.875,8.00545833333333,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","lure",3,5.625,13.8370416666667,2,8,10,52.2222222222222,20,0
"py1qlb8","positive","absurd",3,5.58333333333333,3.92325,2,8,10,52.2222222222222,20,0
"q22x3t3","negative","true_",2,0,3.285,2,6,2,43,10,23
"q22x3t3","negative","lure",2,3,3.261,2,6,2,43,10,23
"q22x3t3","negative","absurd",1,1.66666666666667,3.40491666666667,2,6,2,43,10,23
"q22x3t3","negative","true_",1,2.41666666666667,2.56866666666667,2,6,2,43,10,23
"q22x3t3","negative","absurd",2,4,2.103,2,6,2,43,10,23
"q22x3t3","negative","lure",1,3.29166666666667,2.70641666666667,2,6,2,43,10,23
"q22x3t3","positive","lure",1,2.58333333333333,2.74058333333333,2,6,2,43,10,24
"q22x3t3","positive","true_",1,3.25,2.41908333333333,2,6,2,43,10,24
"q22x3t3","positive","absurd",1,1.5,3.063,2,6,2,43,10,24
"q3mzvhp","negative","true_",3,6,2.037,2,1,1,36,4,11
"q3mzvhp","negative","absurd",3,0,1.816,2,1,1,36,4,11
"q3mzvhp","negative","absurd",1,0.5,2.74816666666667,2,1,1,36,4,11
"q3mzvhp","negative","absurd",2,0.0833333333333333,3.89891666666667,2,1,1,36,4,11
"q3mzvhp","negative","true_",2,3.91666666666667,2.26941666666667,2,1,1,36,4,11
"q3mzvhp","negative","lure",1,3,4.522875,2,1,1,36,4,11
"q3mzvhp","negative","lure",2,2.875,3.021,2,1,1,36,4,11
"q3mzvhp","negative","true_",1,2.58333333333333,4.615,2,1,1,36,4,11
"q3mzvhp","negative","lure",3,1,4.22,2,1,1,36,4,11
"q3mzvhp","positive","absurd",3,0,2.435,2,1,1,36,4,13
"q3mzvhp","positive","absurd",2,0.5,3.8419,2,1,1,36,4,13
"q3mzvhp","positive","lure",1,3.29166666666667,4.193125,2,1,1,36,4,13
"q3mzvhp","positive","lure",2,2.25,2.7209,2,1,1,36,4,13
"q3mzvhp","positive","lure",3,0.5,2.653,2,1,1,36,4,13
"q3mzvhp","positive","true_",3,6,2.771,2,1,1,36,4,13
"q3mzvhp","positive","true_",1,4,3.62266666666667,2,1,1,36,4,13
"q3mzvhp","positive","true_",2,4.2,1.8791,2,1,1,36,4,13
"q3mzvhp","positive","absurd",1,0.166666666666667,2.1625,2,1,1,36,4,13
"qeljkzb","negative","true_",3,4.5,3.8855,3,6,9,48,18,20
"qeljkzb","negative","absurd",2,4,4.117,3,6,9,48,18,20
"qeljkzb","negative","absurd",3,5,7.0005,3,6,9,48,18,20
"qeljkzb","negative","lure",3,4.5,3.54375,3,6,9,48,18,20
"qeljkzb","negative","true_",2,4.5,6.522,3,6,9,48,18,20
"qeljkzb","negative","absurd",1,3.91666666666667,4.0765,3,6,9,48,18,20
"qeljkzb","negative","lure",1,4.33333333333333,5.17333333333333,3,6,9,48,18,20
"qeljkzb","negative","true_",1,4.5,3.79125,3,6,9,48,18,20
"qeljkzb","negative","lure",2,5,5.242,3,6,9,48,18,20
"qeljkzb","positive","absurd",1,4.5,3.18525,3,6,9,48,18,24
"qeljkzb","positive","lure",1,4,3.995375,3,6,9,48,18,24
"qeljkzb","positive","true_",1,4.41666666666667,3.38566666666667,3,6,9,48,18,24
"qkg6m6y","negative","true_",2,2.75,7.26,0,0,0,29,0,2
"qkg6m6y","negative","absurd",2,0.166666666666667,4.23383333333333,0,0,0,29,0,2
"qkg6m6y","negative","true_",1,2.16666666666667,4.47383333333333,0,0,0,29,0,2
"qkg6m6y","negative","true_",3,4,3.4513,0,0,0,29,0,2
"qkg6m6y","negative","lure",1,2.375,5.84654166666667,0,0,0,29,0,2
"qkg6m6y","negative","lure",3,0.75,6.14305,0,0,0,29,0,2
"qkg6m6y","negative","absurd",1,0.75,4.97966666666667,0,0,0,29,0,2
